product_id,product_name,category,current_stock,min_stock_level,last_movement_date,warehouse_name
23,Mr. Potatohead,Toys,19,5,2026-01-29,Maven Toys Hermosillo 2
24,Nerf Gun,Sports & Outdoors,4,5,2026-02-07,Maven Toys Hermosillo 2
25,PlayDoh Can,Art & Crafts,19,5,2026-01-28,Maven Toys Hermosillo 2
26,PlayDoh Playset,Art & Crafts,2,5,2026-02-16,Maven Toys Hermosillo 2
27,PlayDoh Toolkit,Art & Crafts,25,7,2026-02-05,Maven Toys Hermosillo 2
28,Playfoam,Art & Crafts,0,5,2026-02-03,Maven Toys Hermosillo 2
29,Plush Pony,Toys,0,5,2026-02-09,Maven Toys Hermosillo 2
30,Rubik's Cube,Games,74,22,2026-01-14,Maven Toys Hermosillo 2
31,Splash Balls,Sports & Outdoors,18,5,2026-02-06,Maven Toys Hermosillo 2
32,Supersoaker Water Gun,Sports & Outdoors,29,8,2026-01-09,Maven Toys Hermosillo 2
33,Teddy Bear,Toys,13,5,2026-01-24,Maven Toys Hermosillo 2
34,Toy Robot,Electronics,15,5,2026-01-29,Maven Toys Hermosillo 2
35,Uno Card Game,Games,10,5,2026-02-18,Maven Toys Hermosillo 2
1,Action Figure,Toys,8,5,2026-01-14,Maven Toys Hermosillo 3
2,Animal Figures,Toys,10,5,2026-01-02,Maven Toys Hermosillo 3
3,Barrel O' Slime,Art & Crafts,32,9,2026-01-09,Maven Toys Hermosillo 3
4,Chutes & Ladders,Games,11,5,2025-12-06,Maven Toys Hermosillo 3
5,Classic Dominoes,Games,12,5,2025-12-30,Maven Toys Hermosillo 3
6,Colorbuds,Electronics,29,8,2026-02-07,Maven Toys Hermosillo 3
7,Dart Gun,Sports & Outdoors,7,5,2026-01-06,Maven Toys Hermosillo 3
8,Deck Of Cards,Games,54,16,2025-12-25,Maven Toys Hermosillo 3
9,Dino Egg,Toys,30,9,2025-12-16,Maven Toys Hermosillo 3
10,Dinosaur Figures,Toys,39,11,2026-01-24,Maven Toys Hermosillo 3
11,Etch A Sketch,Art & Crafts,20,6,2026-02-02,Maven Toys Hermosillo 3
12,Foam Disk Launcher,Sports & Outdoors,10,5,2026-01-25,Maven Toys Hermosillo 3
13,Gamer Headphones,Electronics,7,5,2025-12-09,Maven Toys Hermosillo 3
14,Glass Marbles,Games,13,5,2026-02-10,Maven Toys Hermosillo 3
15,Hot Wheels 5-Pack,Toys,3,5,2026-01-29,Maven Toys Hermosillo 3
16,Jenga,Games,0,5,2026-02-09,Maven Toys Hermosillo 3
17,Kids Makeup Kit,Art & Crafts,11,5,2026-01-28,Maven Toys Hermosillo 3
18,Lego Bricks,Toys,21,6,2026-02-02,Maven Toys Hermosillo 3
19,Magic Sand,Art & Crafts,44,13,2025-11-17,Maven Toys Hermosillo 3
20,Mini Basketball Hoop,Sports & Outdoors,8,5,2026-02-08,Maven Toys Hermosillo 3
21,Mini Ping Pong Set,Sports & Outdoors,69,20,2026-01-28,Maven Toys Hermosillo 3
22,Monopoly,Games,7,5,2026-02-17,Maven Toys Hermosillo 3
23,Mr. Potatohead,Toys,31,9,2026-02-13,Maven Toys Hermosillo 3
24,Nerf Gun,Sports & Outdoors,69,20,2026-01-10,Maven Toys Hermosillo 3
25,PlayDoh Can,Art & Crafts,46,13,2026-02-17,Maven Toys Hermosillo 3
26,PlayDoh Playset,Art & Crafts,18,5,2026-01-25,Maven Toys Hermosillo 3
27,PlayDoh Toolkit,Art & Crafts,23,6,2026-02-17,Maven Toys Hermosillo 3
28,Playfoam,Art & Crafts,0,5,2026-01-01,Maven Toys Hermosillo 3
29,Plush Pony,Toys,35,10,2026-01-28,Maven Toys Hermosillo 3
30,Rubik's Cube,Games,9,5,2026-02-04,Maven Toys Hermosillo 3
31,Splash Balls,Sports & Outdoors,11,5,2026-01-22,Maven Toys Hermosillo 3
32,Supersoaker Water Gun,Sports & Outdoors,4,5,2026-02-16,Maven Toys Hermosillo 3
33,Teddy Bear,Toys,18,5,2026-02-02,Maven Toys Hermosillo 3
34,Toy Robot,Electronics,34,10,2026-02-12,Maven Toys Hermosillo 3
35,Uno Card Game,Games,13,5,2025-12-25,Maven Toys Hermosillo 3
1,Action Figure,Toys,24,7,2026-02-05,Maven Toys Durango 1
2,Animal Figures,Toys,8,5,2026-01-05,Maven Toys Durango 1
3,Barrel O' Slime,Art & Crafts,20,6,2026-01-29,Maven Toys Durango 1
6,Colorbuds,Electronics,18,5,2026-01-30,Maven Toys Durango 1
7,Dart Gun,Sports & Outdoors,25,7,2025-12-24,Maven Toys Durango 1
8,Deck Of Cards,Games,71,21,2025-11-11,Maven Toys Durango 1
9,Dino Egg,Toys,4,5,2025-11-25,Maven Toys Durango 1
10,Dinosaur Figures,Toys,49,14,2026-02-17,Maven Toys Durango 1
11,Etch A Sketch,Art & Crafts,3,5,2026-01-20,Maven Toys Durango 1
12,Foam Disk Launcher,Sports & Outdoors,3,5,2026-02-07,Maven Toys Durango 1
13,Gamer Headphones,Electronics,12,5,2026-01-30,Maven Toys Durango 1
14,Glass Marbles,Games,16,5,2026-01-13,Maven Toys Durango 1
15,Hot Wheels 5-Pack,Toys,10,5,2026-01-25,Maven Toys Durango 1
17,Kids Makeup Kit,Art & Crafts,18,5,2026-02-08,Maven Toys Durango 1
18,Lego Bricks,Toys,16,5,2026-01-01,Maven Toys Durango 1
19,Magic Sand,Art & Crafts,17,5,2026-02-07,Maven Toys Durango 1
21,Mini Ping Pong Set,Sports & Outdoors,9,5,2026-01-26,Maven Toys Durango 1
23,Mr. Potatohead,Toys,2,5,2026-02-10,Maven Toys Durango 1
24,Nerf Gun,Sports & Outdoors,16,5,2026-01-29,Maven Toys Durango 1
25,PlayDoh Can,Art & Crafts,55,16,2026-02-10,Maven Toys Durango 1
26,PlayDoh Playset,Art & Crafts,6,5,2026-02-03,Maven Toys Durango 1
27,PlayDoh Toolkit,Art & Crafts,29,8,2026-01-02,Maven Toys Durango 1
28,Playfoam,Art & Crafts,4,5,2026-01-30,Maven Toys Durango 1
29,Plush Pony,Toys,9,5,2026-02-17,Maven Toys Durango 1
30,Rubik's Cube,Games,14,5,2026-02-16,Maven Toys Durango 1
31,Splash Balls,Sports & Outdoors,18,5,2026-01-23,Maven Toys Durango 1
32,Supersoaker Water Gun,Sports & Outdoors,38,11,2026-02-11,Maven Toys Durango 1
33,Teddy Bear,Toys,5,5,2026-01-22,Maven Toys Durango 1
34,Toy Robot,Electronics,7,5,2026-02-11,Maven Toys Durango 1
1,Action Figure,Toys,0,5,2025-12-23,Maven Toys Puebla 3
2,Animal Figures,Toys,4,5,2026-01-15,Maven Toys Puebla 3
3,Barrel O' Slime,Art & Crafts,19,5,2026-02-13,Maven Toys Puebla 3
5,Classic Dominoes,Games,14,5,2025-12-02,Maven Toys Puebla 3
6,Colorbuds,Electronics,2,5,2026-01-08,Maven Toys Puebla 3
7,Dart Gun,Sports & Outdoors,17,5,2025-12-28,Maven Toys Puebla 3
8,Deck Of Cards,Games,33,9,2025-11-06,Maven Toys Puebla 3
10,Dinosaur Figures,Toys,41,12,2025-11-30,Maven Toys Puebla 3
11,Etch A Sketch,Art & Crafts,0,5,2026-01-18,Maven Toys Puebla 3
14,Glass Marbles,Games,7,5,2026-02-13,Maven Toys Puebla 3
15,Hot Wheels 5-Pack,Toys,4,5,2025-10-23,Maven Toys Puebla 3
16,Jenga,Games,3,5,2026-01-23,Maven Toys Puebla 3
17,Kids Makeup Kit,Art & Crafts,10,5,2026-02-16,Maven Toys Puebla 3
18,Lego Bricks,Toys,117,35,2026-01-25,Maven Toys Puebla 3
24,Nerf Gun,Sports & Outdoors,6,5,2025-12-25,Maven Toys Puebla 3
25,PlayDoh Can,Art & Crafts,26,7,2026-02-14,Maven Toys Puebla 3
27,PlayDoh Toolkit,Art & Crafts,24,7,2025-11-23,Maven Toys Puebla 3
30,Rubik's Cube,Games,26,7,2025-12-31,Maven Toys Puebla 3
31,Splash Balls,Sports & Outdoors,8,5,2025-12-15,Maven Toys Puebla 3
32,Supersoaker Water Gun,Sports & Outdoors,29,8,2026-01-08,Maven Toys Puebla 3
33,Teddy Bear,Toys,0,5,2025-12-19,Maven Toys Puebla 3
34,Toy Robot,Electronics,22,6,2026-01-08,Maven Toys Puebla 3
1,Action Figure,Toys,26,7,2026-01-26,Maven Toys Ciudad de Mexico 4
2,Animal Figures,Toys,23,6,2026-02-16,Maven Toys Ciudad de Mexico 4
3,Barrel O' Slime,Art & Crafts,63,18,2025-12-21,Maven Toys Ciudad de Mexico 4
6,Colorbuds,Electronics,8,5,2026-01-29,Maven Toys Ciudad de Mexico 4
7,Dart Gun,Sports & Outdoors,15,5,2026-01-24,Maven Toys Ciudad de Mexico 4
8,Deck Of Cards,Games,8,5,2026-01-29,Maven Toys Ciudad de Mexico 4
9,Dino Egg,Toys,0,5,2026-02-17,Maven Toys Ciudad de Mexico 4
10,Dinosaur Figures,Toys,42,12,2026-02-04,Maven Toys Ciudad de Mexico 4
11,Etch A Sketch,Art & Crafts,10,5,2026-02-08,Maven Toys Ciudad de Mexico 4
12,Foam Disk Launcher,Sports & Outdoors,8,5,2026-02-03,Maven Toys Ciudad de Mexico 4
13,Gamer Headphones,Electronics,15,5,2026-02-02,Maven Toys Ciudad de Mexico 4
14,Glass Marbles,Games,18,5,2026-01-09,Maven Toys Ciudad de Mexico 4
15,Hot Wheels 5-Pack,Toys,19,5,2025-12-24,Maven Toys Ciudad de Mexico 4
17,Kids Makeup Kit,Art & Crafts,4,5,2026-01-30,Maven Toys Ciudad de Mexico 4
18,Lego Bricks,Toys,14,5,2026-01-18,Maven Toys Ciudad de Mexico 4
19,Magic Sand,Art & Crafts,75,22,2026-02-11,Maven Toys Ciudad de Mexico 4
21,Mini Ping Pong Set,Sports & Outdoors,14,5,2026-02-04,Maven Toys Ciudad de Mexico 4
23,Mr. Potatohead,Toys,16,5,2026-02-10,Maven Toys Ciudad de Mexico 4
24,Nerf Gun,Sports & Outdoors,26,7,2026-02-18,Maven Toys Ciudad de Mexico 4
25,PlayDoh Can,Art & Crafts,57,17,2025-12-28,Maven Toys Ciudad de Mexico 4
26,PlayDoh Playset,Art & Crafts,14,5,2026-02-16,Maven Toys Ciudad de Mexico 4
27,PlayDoh Toolkit,Art & Crafts,14,5,2026-01-25,Maven Toys Ciudad de Mexico 4
28,Playfoam,Art & Crafts,0,5,2026-02-04,Maven Toys Ciudad de Mexico 4
29,Plush Pony,Toys,4,5,2026-02-16,Maven Toys Ciudad de Mexico 4
30,Rubik's Cube,Games,36,10,2025-12-30,Maven Toys Ciudad de Mexico 4
31,Splash Balls,Sports & Outdoors,6,5,2026-02-05,Maven Toys Ciudad de Mexico 4
32,Supersoaker Water Gun,Sports & Outdoors,6,5,2025-12-04,Maven Toys Ciudad de Mexico 4
33,Teddy Bear,Toys,7,5,2026-01-17,Maven Toys Ciudad de Mexico 4
34,Toy Robot,Electronics,3,5,2026-02-04,Maven Toys Ciudad de Mexico 4
1,Action Figure,Toys,11,5,2026-02-18,Maven Toys Guadalajara 4
2,Animal Figures,Toys,3,5,2025-12-24,Maven Toys Guadalajara 4
3,Barrel O' Slime,Art & Crafts,24,7,2026-01-23,Maven Toys Guadalajara 4
6,Colorbuds,Electronics,65,19,2026-02-05,Maven Toys Guadalajara 4
7,Dart Gun,Sports & Outdoors,15,5,2026-02-15,Maven Toys Guadalajara 4
8,Deck Of Cards,Games,74,22,2026-01-20,Maven Toys Guadalajara 4
9,Dino Egg,Toys,22,6,2026-01-20,Maven Toys Guadalajara 4
10,Dinosaur Figures,Toys,71,21,2025-12-24,Maven Toys Guadalajara 4
11,Etch A Sketch,Art & Crafts,12,5,2026-01-25,Maven Toys Guadalajara 4
12,Foam Disk Launcher,Sports & Outdoors,13,5,2026-02-05,Maven Toys Guadalajara 4
13,Gamer Headphones,Electronics,6,5,2025-11-28,Maven Toys Guadalajara 4
14,Glass Marbles,Games,29,8,2026-01-25,Maven Toys Guadalajara 4
15,Hot Wheels 5-Pack,Toys,6,5,2026-01-31,Maven Toys Guadalajara 4
17,Kids Makeup Kit,Art & Crafts,40,12,2026-01-01,Maven Toys Guadalajara 4
18,Lego Bricks,Toys,21,6,2025-12-31,Maven Toys Guadalajara 4
19,Magic Sand,Art & Crafts,58,17,2025-12-07,Maven Toys Guadalajara 4
21,Mini Ping Pong Set,Sports & Outdoors,2,5,2025-12-24,Maven Toys Guadalajara 4
23,Mr. Potatohead,Toys,23,6,2026-01-25,Maven Toys Guadalajara 4
24,Nerf Gun,Sports & Outdoors,10,5,2026-02-04,Maven Toys Guadalajara 4
25,PlayDoh Can,Art & Crafts,37,11,2026-01-26,Maven Toys Guadalajara 4
26,PlayDoh Playset,Art & Crafts,14,5,2025-12-22,Maven Toys Guadalajara 4
27,PlayDoh Toolkit,Art & Crafts,25,7,2026-02-02,Maven Toys Guadalajara 4
28,Playfoam,Art & Crafts,1,5,2026-02-18,Maven Toys Guadalajara 4
29,Plush Pony,Toys,3,5,2026-01-25,Maven Toys Guadalajara 4
30,Rubik's Cube,Games,9,5,2025-12-30,Maven Toys Guadalajara 4
31,Splash Balls,Sports & Outdoors,13,5,2026-01-23,Maven Toys Guadalajara 4
32,Supersoaker Water Gun,Sports & Outdoors,8,5,2026-01-11,Maven Toys Guadalajara 4
33,Teddy Bear,Toys,11,5,2026-02-15,Maven Toys Guadalajara 4
34,Toy Robot,Electronics,24,7,2026-01-18,Maven Toys Guadalajara 4
1,Action Figure,Toys,11,5,2026-02-05,Maven Toys Monterrey 4
2,Animal Figures,Toys,15,5,2026-01-26,Maven Toys Monterrey 4
3,Barrel O' Slime,Art & Crafts,74,22,2026-01-27,Maven Toys Monterrey 4
6,Colorbuds,Electronics,11,5,2026-01-20,Maven Toys Monterrey 4
7,Dart Gun,Sports & Outdoors,4,5,2025-12-21,Maven Toys Monterrey 4
8,Deck Of Cards,Games,70,21,2026-02-08,Maven Toys Monterrey 4
9,Dino Egg,Toys,6,5,2025-11-01,Maven Toys Monterrey 4
10,Dinosaur Figures,Toys,20,6,2026-01-29,Maven Toys Monterrey 4
11,Etch A Sketch,Art & Crafts,10,5,2026-01-30,Maven Toys Monterrey 4
12,Foam Disk Launcher,Sports & Outdoors,5,5,2026-02-07,Maven Toys Monterrey 4
13,Gamer Headphones,Electronics,15,5,2026-01-21,Maven Toys Monterrey 4
14,Glass Marbles,Games,11,5,2026-02-10,Maven Toys Monterrey 4
15,Hot Wheels 5-Pack,Toys,3,5,2026-02-02,Maven Toys Monterrey 4
17,Kids Makeup Kit,Art & Crafts,8,5,2026-02-18,Maven Toys Monterrey 4
18,Lego Bricks,Toys,12,5,2026-01-27,Maven Toys Monterrey 4
19,Magic Sand,Art & Crafts,68,20,2026-02-07,Maven Toys Monterrey 4
21,Mini Ping Pong Set,Sports & Outdoors,25,7,2025-11-05,Maven Toys Monterrey 4
23,Mr. Potatohead,Toys,29,8,2026-01-11,Maven Toys Monterrey 4
24,Nerf Gun,Sports & Outdoors,24,7,2026-01-30,Maven Toys Monterrey 4
25,PlayDoh Can,Art & Crafts,14,5,2026-02-11,Maven Toys Monterrey 4
26,PlayDoh Playset,Art & Crafts,23,6,2025-11-13,Maven Toys Monterrey 4
27,PlayDoh Toolkit,Art & Crafts,36,10,2026-01-21,Maven Toys Monterrey 4
28,Playfoam,Art & Crafts,4,5,2026-01-27,Maven Toys Monterrey 4
29,Plush Pony,Toys,10,5,2026-01-22,Maven Toys Monterrey 4
30,Rubik's Cube,Games,36,10,2026-02-07,Maven Toys Monterrey 4
31,Splash Balls,Sports & Outdoors,48,14,2026-01-28,Maven Toys Monterrey 4
32,Supersoaker Water Gun,Sports & Outdoors,6,5,2026-01-26,Maven Toys Monterrey 4
33,Teddy Bear,Toys,13,5,2026-01-27,Maven Toys Monterrey 4
34,Toy Robot,Electronics,3,5,2025-12-13,Maven Toys Monterrey 4
1,Action Figure,Toys,3,5,2026-02-13,Maven Toys Saltillo 2
2,Animal Figures,Toys,23,6,2026-01-02,Maven Toys Saltillo 2
3,Barrel O' Slime,Art & Crafts,35,10,2026-02-07,Maven Toys Saltillo 2
4,Chutes & Ladders,Games,15,5,2026-01-23,Maven Toys Saltillo 2
5,Classic Dominoes,Games,9,5,2026-01-22,Maven Toys Saltillo 2
6,Colorbuds,Electronics,6,5,2026-01-25,Maven Toys Saltillo 2
7,Dart Gun,Sports & Outdoors,28,8,2026-02-02,Maven Toys Saltillo 2
8,Deck Of Cards,Games,100,30,2026-02-05,Maven Toys Saltillo 2
9,Dino Egg,Toys,13,5,2026-02-06,Maven Toys Saltillo 2
10,Dinosaur Figures,Toys,52,15,2026-02-02,Maven Toys Saltillo 2
11,Etch A Sketch,Art & Crafts,6,5,2026-02-13,Maven Toys Saltillo 2
12,Foam Disk Launcher,Sports & Outdoors,1,5,2026-01-03,Maven Toys Saltillo 2
13,Gamer Headphones,Electronics,56,16,2026-02-08,Maven Toys Saltillo 2
14,Glass Marbles,Games,11,5,2026-01-19,Maven Toys Saltillo 2
15,Hot Wheels 5-Pack,Toys,3,5,2026-01-29,Maven Toys Saltillo 2
16,Jenga,Games,5,5,2026-01-20,Maven Toys Saltillo 2
17,Kids Makeup Kit,Art & Crafts,9,5,2026-01-28,Maven Toys Saltillo 2
18,Lego Bricks,Toys,10,5,2025-12-12,Maven Toys Saltillo 2
19,Magic Sand,Art & Crafts,59,17,2026-01-03,Maven Toys Saltillo 2
20,Mini Basketball Hoop,Sports & Outdoors,10,5,2026-01-26,Maven Toys Saltillo 2
21,Mini Ping Pong Set,Sports & Outdoors,8,5,2026-01-23,Maven Toys Saltillo 2
22,Monopoly,Games,2,5,2026-02-10,Maven Toys Saltillo 2
23,Mr. Potatohead,Toys,1,5,2026-02-08,Maven Toys Saltillo 2
24,Nerf Gun,Sports & Outdoors,40,12,2026-02-08,Maven Toys Saltillo 2
25,PlayDoh Can,Art & Crafts,23,6,2026-02-05,Maven Toys Saltillo 2
26,PlayDoh Playset,Art & Crafts,2,5,2026-02-11,Maven Toys Saltillo 2
27,PlayDoh Toolkit,Art & Crafts,17,5,2026-02-07,Maven Toys Saltillo 2
28,Playfoam,Art & Crafts,1,5,2025-12-22,Maven Toys Saltillo 2
29,Plush Pony,Toys,20,6,2026-01-08,Maven Toys Saltillo 2
30,Rubik's Cube,Games,49,14,2026-02-18,Maven Toys Saltillo 2
31,Splash Balls,Sports & Outdoors,41,12,2026-01-13,Maven Toys Saltillo 2
32,Supersoaker Water Gun,Sports & Outdoors,7,5,2025-12-16,Maven Toys Saltillo 2
33,Teddy Bear,Toys,0,5,2026-01-23,Maven Toys Saltillo 2
34,Toy Robot,Electronics,39,11,2026-01-20,Maven Toys Saltillo 2
35,Uno Card Game,Games,3,5,2026-01-27,Maven Toys Saltillo 2
1,Action Figure,Toys,30,9,2026-01-30,Maven Toys Culiacan 1
2,Animal Figures,Toys,0,5,2026-02-17,Maven Toys Culiacan 1
3,Barrel O' Slime,Art & Crafts,14,5,2026-02-18,Maven Toys Culiacan 1
4,Chutes & Ladders,Games,19,5,2026-02-01,Maven Toys Culiacan 1
5,Classic Dominoes,Games,13,5,2026-02-04,Maven Toys Culiacan 1
6,Colorbuds,Electronics,23,6,2026-01-30,Maven Toys Culiacan 1
7,Dart Gun,Sports & Outdoors,24,7,2025-12-09,Maven Toys Culiacan 1
8,Deck Of Cards,Games,77,23,2026-02-04,Maven Toys Culiacan 1
9,Dino Egg,Toys,25,7,2026-01-18,Maven Toys Culiacan 1
10,Dinosaur Figures,Toys,36,10,2026-02-10,Maven Toys Culiacan 1
11,Etch A Sketch,Art & Crafts,18,5,2026-01-31,Maven Toys Culiacan 1
12,Foam Disk Launcher,Sports & Outdoors,14,5,2026-02-09,Maven Toys Culiacan 1
13,Gamer Headphones,Electronics,18,5,2026-01-31,Maven Toys Culiacan 1
14,Glass Marbles,Games,37,11,2025-10-25,Maven Toys Culiacan 1
15,Hot Wheels 5-Pack,Toys,0,5,2026-02-16,Maven Toys Culiacan 1
16,Jenga,Games,1,5,2025-12-24,Maven Toys Culiacan 1
17,Kids Makeup Kit,Art & Crafts,9,5,2025-12-22,Maven Toys Culiacan 1
18,Lego Bricks,Toys,36,10,2026-02-03,Maven Toys Culiacan 1
19,Magic Sand,Art & Crafts,48,14,2025-12-19,Maven Toys Culiacan 1
20,Mini Basketball Hoop,Sports & Outdoors,13,5,2026-01-20,Maven Toys Culiacan 1
21,Mini Ping Pong Set,Sports & Outdoors,37,11,2026-02-08,Maven Toys Culiacan 1
22,Monopoly,Games,8,5,2026-02-06,Maven Toys Culiacan 1
23,Mr. Potatohead,Toys,18,5,2026-02-14,Maven Toys Culiacan 1
24,Nerf Gun,Sports & Outdoors,23,6,2026-02-02,Maven Toys Culiacan 1
25,PlayDoh Can,Art & Crafts,23,6,2026-01-25,Maven Toys Culiacan 1
26,PlayDoh Playset,Art & Crafts,19,5,2025-12-26,Maven Toys Culiacan 1
27,PlayDoh Toolkit,Art & Crafts,32,9,2026-01-29,Maven Toys Culiacan 1
28,Playfoam,Art & Crafts,10,5,2026-02-01,Maven Toys Culiacan 1
29,Plush Pony,Toys,12,5,2026-02-06,Maven Toys Culiacan 1
30,Rubik's Cube,Games,3,5,2026-01-29,Maven Toys Culiacan 1
31,Splash Balls,Sports & Outdoors,51,15,2025-12-21,Maven Toys Culiacan 1
32,Supersoaker Water Gun,Sports & Outdoors,11,5,2026-02-17,Maven Toys Culiacan 1
33,Teddy Bear,Toys,15,5,2026-02-16,Maven Toys Culiacan 1
34,Toy Robot,Electronics,2,5,2026-01-05,Maven Toys Culiacan 1
35,Uno Card Game,Games,19,5,2025-12-28,Maven Toys Culiacan 1
1,Action Figure,Toys,18,5,2026-02-03,Maven Toys Guanajuato 3
2,Animal Figures,Toys,49,14,2026-01-23,Maven Toys Guanajuato 3
3,Barrel O' Slime,Art & Crafts,22,6,2026-02-15,Maven Toys Guanajuato 3
4,Chutes & Ladders,Games,16,5,2026-01-26,Maven Toys Guanajuato 3
5,Classic Dominoes,Games,3,5,2026-01-26,Maven Toys Guanajuato 3
6,Colorbuds,Electronics,27,8,2026-02-12,Maven Toys Guanajuato 3
7,Dart Gun,Sports & Outdoors,13,5,2026-01-26,Maven Toys Guanajuato 3
8,Deck Of Cards,Games,51,15,2026-01-05,Maven Toys Guanajuato 3
9,Dino Egg,Toys,7,5,2026-01-21,Maven Toys Guanajuato 3
10,Dinosaur Figures,Toys,34,10,2026-02-01,Maven Toys Guanajuato 3
11,Etch A Sketch,Art & Crafts,20,6,2026-02-08,Maven Toys Guanajuato 3
12,Foam Disk Launcher,Sports & Outdoors,0,5,2026-01-23,Maven Toys Guanajuato 3
13,Gamer Headphones,Electronics,15,5,2026-02-02,Maven Toys Guanajuato 3
14,Glass Marbles,Games,32,9,2026-02-14,Maven Toys Guanajuato 3
15,Hot Wheels 5-Pack,Toys,16,5,2026-02-03,Maven Toys Guanajuato 3
16,Jenga,Games,5,5,2026-02-07,Maven Toys Guanajuato 3
17,Kids Makeup Kit,Art & Crafts,6,5,2026-02-15,Maven Toys Guanajuato 3
18,Lego Bricks,Toys,51,15,2026-02-01,Maven Toys Guanajuato 3
19,Magic Sand,Art & Crafts,40,12,2026-01-26,Maven Toys Guanajuato 3
20,Mini Basketball Hoop,Sports & Outdoors,17,5,2025-12-18,Maven Toys Guanajuato 3
21,Mini Ping Pong Set,Sports & Outdoors,36,10,2025-12-17,Maven Toys Guanajuato 3
22,Monopoly,Games,1,5,2026-02-05,Maven Toys Guanajuato 3
23,Mr. Potatohead,Toys,23,6,2026-01-23,Maven Toys Guanajuato 3
24,Nerf Gun,Sports & Outdoors,10,5,2026-02-01,Maven Toys Guanajuato 3
25,PlayDoh Can,Art & Crafts,34,10,2026-01-21,Maven Toys Guanajuato 3
26,PlayDoh Playset,Art & Crafts,9,5,2026-01-20,Maven Toys Guanajuato 3
27,PlayDoh Toolkit,Art & Crafts,14,5,2026-01-24,Maven Toys Guanajuato 3
28,Playfoam,Art & Crafts,0,5,2026-02-09,Maven Toys Guanajuato 3
29,Plush Pony,Toys,15,5,2026-02-16,Maven Toys Guanajuato 3
30,Rubik's Cube,Games,4,5,2026-01-16,Maven Toys Guanajuato 3
31,Splash Balls,Sports & Outdoors,18,5,2025-12-12,Maven Toys Guanajuato 3
32,Supersoaker Water Gun,Sports & Outdoors,9,5,2025-12-08,Maven Toys Guanajuato 3
33,Teddy Bear,Toys,1,5,2026-01-20,Maven Toys Guanajuato 3
34,Toy Robot,Electronics,17,5,2026-02-06,Maven Toys Guanajuato 3
35,Uno Card Game,Games,8,5,2025-11-29,Maven Toys Guanajuato 3
